All nodes and tasks are healthy.
All ranks passed the checks.
loading the view [1;36mtest_mpi:default[0m  with activation script [1;33m/user-environment/env/default/activate.sh[0m
Hostname: nid001146 Rank: 48, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001870 Rank: 95, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001946 Rank: 127, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004344 Rank: 164, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004534 Rank: 236, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004546 Rank: 242, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004524 Rank: 231, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001790 Rank: 69, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001902 Rank: 108, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004340 Rank: 162, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004490 Rank: 217, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004446 Rank: 199, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004462 Rank: 205, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004532 Rank: 235, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004464 Rank: 206, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001936 Rank: 122, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004328 Rank: 158, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001994 Rank: 146, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001966 Rank: 134, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001948 Rank: 128, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004564 Rank: 249, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004332 Rank: 159, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004450 Rank: 201, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001996 Rank: 147, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004480 Rank: 214, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004456 Rank: 202, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004334 Rank: 160, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004400 Rank: 184, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001998 Rank: 148, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001068 Rank: 17, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001874 Rank: 97, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004354 Rank: 169, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004392 Rank: 181, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001814 Rank: 79, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004522 Rank: 230, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004376 Rank: 176, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001856 Rank: 92, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004348 Rank: 166, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004554 Rank: 244, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004440 Rank: 196, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004540 Rank: 239, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001822 Rank: 83, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid002014 Rank: 155, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001942 Rank: 125, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004512 Rank: 227, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004442 Rank: 197, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004482 Rank: 215, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004458 Rank: 203, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001782 Rank: 66, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004460 Rank: 204, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001074 Rank: 19, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004414 Rank: 191, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004530 Rank: 234, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001146 Rank: 48, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001064 Rank: 15, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004466 Rank: 207, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001980 Rank: 141, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001178 Rank: 57, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001920 Rank: 116, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004492 Rank: 218, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001804 Rank: 74, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001772 Rank: 62, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001890 Rank: 104, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001882 Rank: 100, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004382 Rank: 178, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004336 Rank: 161, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001130 Rank: 41, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001022 Rank: 6, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004360 Rank: 170, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001186 Rank: 60, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid002006 Rank: 151, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004426 Rank: 194, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004408 Rank: 188, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004468 Rank: 208, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004556 Rank: 245, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004560 Rank: 247, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004470 Rank: 209, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004444 Rank: 198, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001954 Rank: 131, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001898 Rank: 106, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004352 Rank: 168, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001834 Rank: 84, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004472 Rank: 210, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001974 Rank: 138, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004536 Rank: 237, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004402 Rank: 185, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001976 Rank: 139, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid002008 Rank: 152, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001964 Rank: 133, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001078 Rank: 21, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004572 Rank: 253, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001018 Rank: 4, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid002018 Rank: 157, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001808 Rank: 76, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004384 Rank: 179, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004412 Rank: 190, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001852 Rank: 90, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001886 Rank: 102, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004476 Rank: 212, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004394 Rank: 182, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004410 Rank: 189, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001884 Rank: 101, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001792 Rank: 70, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004362 Rank: 171, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004374 Rank: 175, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001938 Rank: 123, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001072 Rank: 18, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001016 Rank: 3, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004438 Rank: 195, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004368 Rank: 173, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001148 Rank: 49, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001868 Rank: 94, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001970 Rank: 136, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001812 Rank: 78, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004510 Rank: 226, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004558 Rank: 246, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004380 Rank: 177, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001778 Rank: 65, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001080 Rank: 22, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001916 Rank: 114, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001152 Rank: 51, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004386 Rank: 180, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid004552 Rank: 243, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Hostname: nid001978 Rank: 140, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Slurm Job Hostlist: nid[001002,001004,001006,001016,001018,001020,001022,001026,001036,001046,001048,001052,001054,001056,001058,001064,001066,001068,001072,001074,001076,001078,001080,001082,001084,001086,001088,001090,001098,001102,001104,001106,001108,001110,001112,001114,001116,001118,001120,001122,001128,001130,001132,001136,001138,001140,001142,001144,001146,001148,001150,001152,001160,001162,001164,001168,001170,001178,001180,001184,001186,001770,001772,001774,001776,001778,001782,001784,001788,001790,001792,001794,001800,001802,001804,001806,001808,001810,001812,001814,001816,001818,001820,001822,001834,001836,001838,001844,001846,001850,001852,001854,001856,001864,001868,001870,001872,001874,001876,001878,001882,001884,001886,001888,001890,001896,001898,001900,001902,001906,001908,001910,001912,001914,001916,001918,001920,001922,001928,001930,001932,001934,001936,001938,001940,001942,001944,001946,001948,001950,001952,001954,001960,001964,001966,001968,001970,001972,001974,001976,001978,001980,001982,001984,001986,001992,001994,001996,001998,002000,002002,002006,002008,002010,002012,002014,002016,002018,004328,004332,004334,004336,004340,004342,004344,004346,004348,004350,004352,004354,004360,004362,004366,004368,004372,004374,004376,004380,004382,004384,004386,004392,004394,004398,004400,004402,004404,004406,004408,004410,004412,004414,004416,004424,004426,004438,004440,004442,004444,004446,004448,004450,004456,004458,004460,004462,004464,004466,004468,004470,004472,004474,004476,004478,004480,004482,004488,004490,004492,004494,004496,004500,004502,004504,004506,004508,004510,004512,004514,004520,004522,004524,004526,004528,004530,004532,004534,004536,004538,004540,004542,004544,004546,004552,004554,004556,004558,004560,004562,004564,004566,004568,004570,004572,004574,004576]
Hostname: nid001002 Rank: 0, Local 0, GPUs 0 (count=1), CPUs 0-71 (count=72)
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
mem_type:   device
size:       1073741824
padding:    1
naive algo: 0

Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
Found 1 devices for local rank 0 (1) -> setting device = 0
[-1] time: 1.7448
[0:0] time:      1.76525  bw:      4.84711
[0:1] time:      1.73053  bw:      4.94438
[0:2] time:      1.70213  bw:      5.02687
[0:3] time:      1.70401  bw:      5.02132
[0:4] time:       1.7025  bw:      5.02577
[1:0] time:      1.74578  bw:      4.90118
[1:1] time:      1.70444  bw:      5.02006
[1:2] time:      1.70313  bw:      5.02392
[1:3] time:      1.70378  bw:      5.02201
[1:4] time:      1.70467  bw:      5.01936
[2:0] time:        1.746  bw:      4.90056
[2:1] time:      1.70456  bw:      5.01971
[2:2] time:      1.70308  bw:      5.02406
[2:3] time:      1.70358  bw:      5.02258
